    98	2024-01-13 19:41:29	libutf8proc 2.9.0-1
    99	2024-01-13 19:41:29	mercurial 6.6.2-1
   100	2024-01-13 19:41:29	serf 1.3.10-1
   101	2024-01-13 19:41:30	devtools 1:1.0.4-1
   102	2024-01-13 19:41:30	subversion 1.14.2-13
   103	2024-01-13 19:53:06	autoconf 2.72-1
   104	2024-01-13 19:53:06	dbus 1.14.10-2
   105	2024-01-13 19:53:06	dbus-broker 35-2
   106	2024-01-13 19:53:06	dbus-broker-units 35-2
   107	2024-01-13 19:53:06	hwdata 0.378-1
   108	2024-01-13 19:53:06	iproute2 6.7.0-1
   109	2024-01-13 19:53:06	iputils 20231222-2
   110	2024-01-13 19:53:06	libcap-ng 0.8.4-1
   111	2024-01-13 19:53:06	lz4 1:1.9.4-2
   112	2024-01-13 19:53:06	sudo 1.9.15.p5-1
   113	2024-01-13 19:53:06	systemd-libs 255.2-2
   114	2024-01-13 19:53:07	systemd 255.2-2
   115	2024-01-13 19:53:08	systemd-sysvcompat 255.2-2
   116	2024-01-13 19:53:09	vim 9.1.0000-1
   117	2024-01-13 19:53:09	vim-runtime 9.1.0000-1
   118	2024-01-13 20:05:19	yay-bin 12.2.0-1
   119	2024-01-13 20:16:40	pcre 8.45-4
   120	2024-01-13 20:16:40	starship 1.17.1-1
   121	2024-01-13 20:16:40	zsh 5.9-4
   122	2024-01-13 20:16:40	zsh-autosuggestions 0.7.0-2
   123	2024-01-13 20:16:40	zsh-completions 0.35.0-1
   124	2024-01-13 20:16:40	zsh-history-substring-search 1.1.0-1
   125	2024-01-13 20:16:40	zsh-syntax-highlighting 0.8.0-1
   126	2024-01-13 20:18:59	numactl 2.0.16-1
   127	2024-01-13 20:19:00	ghc-libs 9.0.2-3
   128	2024-01-13 20:19:00	haskell-base-compat 0.12.2-1
   129	2024-01-13 20:19:00	haskell-contravariant 1.5.5-3
   130	2024-01-13 20:19:00	haskell-erf 2.0.0.0-24
   131	2024-01-13 20:19:00	haskell-generically 0.1.1-1
   132	2024-01-13 20:19:00	haskell-ghc-bignum-orphans 0.1.1-1
   133	2024-01-13 20:19:00	haskell-integer-logarithms 1.0.3.1-6
   134	2024-01-13 20:19:00	haskell-statevar 1.2.2-2
   135	2024-01-13 20:19:00	haskell-tagged 0.8.8-1
   136	2024-01-13 20:19:00	haskell-th-abstraction 0.4.5.0-1
   137	2024-01-13 20:19:00	haskell-transformers-compat 0.7.2-1
   138	2024-01-13 20:19:00	haskell-vector-stream 0.1.0.1-1
   139	2024-01-13 20:19:01	haskell-regex-base 0.94.0.2-2
   140	2024-01-13 20:19:01	shfmt 3.7.0-1
   141	2024-01-13 20:22:49	cppdap 1.58.0-1
   142	2024-01-13 20:22:49	hicolor-icon-theme 0.17-3
   143	2024-01-13 20:22:49	jsoncpp 1.9.5-2
   144	2024-01-13 20:22:49	libuv 1.47.0-1
   145	2024-01-13 20:22:49	rhash 1.4.4-1
   146	2024-01-13 20:22:52	cmake 3.28.1-1
   147	2024-01-13 20:27:54	eza 0.17.1-1
   148	2024-01-13 20:27:54	http-parser 2.9.4-1
   149	2024-01-13 20:27:54	libgit2 1:1.7.1-1
   150	2024-01-13 20:28:08	expac 10-5
   151	2024-01-13 20:28:53	bat 0.24.0-1
   152	2024-01-14 19:36:02	device-mapper 2.03.23-1
   153	2024-01-14 19:36:02	haskell-attoparsec 0.14.4-67
   154	2024-01-14 19:36:02	haskell-base-compat-batteries 0.12.2-70
   155	2024-01-14 19:36:02	haskell-base-orphans 0.8.7-80
   156	2024-01-14 19:36:02	haskell-data-array-byte 0.1.0.1-41
   157	2024-01-14 19:36:02	haskell-data-fix 0.3.2-95
   158	2024-01-14 19:36:02	haskell-dlist 1.0-230
   159	2024-01-14 19:36:02	haskell-hashable 1.4.3.0-28
   160	2024-01-14 19:36:02	haskell-onetuple 0.3.1-68
   161	2024-01-14 19:36:02	haskell-primitive 0.7.4.0-97
   162	2024-01-14 19:36:02	haskell-quickcheck 2.14.3-44
   163	2024-01-14 19:36:02	haskell-random 1.2.1.1-145
   164	2024-01-14 19:36:02	haskell-scientific 0.3.7.0-106
   165	2024-01-14 19:36:02	haskell-splitmix 0.1.0.5-8
   166	2024-01-14 19:36:03	haskell-diff 0.4.1-68
   167	2024-01-14 19:36:03	haskell-distributive 0.6.2.1-202
   168	2024-01-14 19:36:03	haskell-fgl 5.8.1.1-19
   169	2024-01-14 19:36:03	haskell-text-short 0.1.5-72
   170	2024-01-14 19:36:03	haskell-time-compat 1.9.6.1-90
   171	2024-01-14 19:36:03	haskell-uuid-types 1.0.5.1-9
   172	2024-01-14 19:36:03	haskell-vector 0.13.1.0-15
   173	2024-01-14 19:36:03	licenses 20231215-2
   174	2024-01-15 15:51:41	haskell-assoc 1.0.2-236
   175	2024-01-15 15:51:41	haskell-bifunctors 5.6-47
   176	2024-01-15 15:51:41	haskell-comonad 5.0.8-231
   177	2024-01-15 15:51:41	haskell-foldable1-classes-compat 0.1-47
   178	2024-01-15 15:51:41	haskell-indexed-traversable 0.1.3-39
   179	2024-01-15 15:51:41	haskell-indexed-traversable-instances 0.1.1.2-29
   180	2024-01-15 15:51:41	haskell-semigroupoids 5.3.7-127
   181	2024-01-15 15:51:41	haskell-these 1.1.1.1-237
   182	2024-01-15 15:51:41	haskell-unordered-containers 0.2.20-3
   183	2024-01-15 15:51:42	haskell-aeson 2.1.2.1-32
   184	2024-01-15 15:51:42	haskell-regex-tdfa 1.3.2.2-29
   185	2024-01-15 15:51:42	haskell-semialign 1.2.0.1-145
   186	2024-01-15 15:51:42	haskell-strict 0.4.0.1-210
   187	2024-01-15 15:51:42	haskell-witherable 0.4.2-86
   188	2024-01-15 15:51:43	shellcheck 0.9.0-73
   189	2024-01-15 15:55:56	libxau 1.0.11-2
   190	2024-01-15 15:55:56	libxdmcp 1.1.4-2
   191	2024-01-15 15:55:56	xcb-proto 1.16.0-1
   192	2024-01-15 15:55:56	xorgproto 2023.2-1
   193	2024-01-15 15:55:58	libxcb 1.16-1
   194	2024-01-15 15:56:02	libx11 1.8.7-1
   195	2024-01-15 15:56:03	libice 1.1.1-2
   196	2024-01-15 15:56:03	libsm 1.2.4-1
   197	2024-01-15 15:56:03	libxext 1.3.5-1
   198	2024-01-15 15:56:03	libxmu 1.1.4-1
   199	2024-01-15 15:56:03	libxt 1.3.0-1
   200	2024-01-15 15:56:03	xclip 0.13-4
     1	2024-01-13 20:19:01	shfmt 3.7.0-1
     2	2024-01-13 20:22:49	cppdap 1.58.0-1
     3	2024-01-13 20:22:49	hicolor-icon-theme 0.17-3
     4	2024-01-13 20:22:49	jsoncpp 1.9.5-2
     5	2024-01-13 20:22:49	libuv 1.47.0-1
     6	2024-01-13 20:22:49	rhash 1.4.4-1
     7	2024-01-13 20:22:52	cmake 3.28.1-1
     8	2024-01-13 20:27:54	eza 0.17.1-1
     9	2024-01-13 20:27:54	http-parser 2.9.4-1
    10	2024-01-13 20:27:54	libgit2 1:1.7.1-1
    11	2024-01-13 20:28:08	expac 10-5
    12	2024-01-13 20:28:53	bat 0.24.0-1
    13	2024-01-14 19:36:02	device-mapper 2.03.23-1
    14	2024-01-14 19:36:02	haskell-attoparsec 0.14.4-67
    15	2024-01-14 19:36:02	haskell-base-compat-batteries 0.12.2-70
    16	2024-01-14 19:36:02	haskell-base-orphans 0.8.7-80
    17	2024-01-14 19:36:02	haskell-data-array-byte 0.1.0.1-41
    18	2024-01-14 19:36:02	haskell-data-fix 0.3.2-95
    19	2024-01-14 19:36:02	haskell-dlist 1.0-230
    20	2024-01-14 19:36:02	haskell-hashable 1.4.3.0-28
    21	2024-01-14 19:36:02	haskell-onetuple 0.3.1-68
    22	2024-01-14 19:36:02	haskell-primitive 0.7.4.0-97
